altitud,pendiente,orientacion,is_fire,date,geometry,t_max,u,v,specific_humidity,relative_humidity
0.9435,0.5098484,152.8695,False,2011-08-09 09:00:47,POINT (5.948444243009157 38.86382163511881),295.8173828125,1.33674955368042,-9.561664581298828,0.008937321603298187,56.47114562988281
336.10425,27.78446,5.68705,True,2015-05-14 00:00:00,POINT (5.890677678967362 38.81742842001312),300.30517578125,4.32368803024292,6.371858596801758,0.005129683762788773,27.137802124023438
148.26324,35.175694,11.3778305,False,2007-10-21 01:46:13,POINT (5.935832692942702 38.8415719581801),288.114501953125,1.26668119430542,-14.232800483703613,0.0037802569568157196,35.152587890625
1.37625,0.65812904,105.02606,False,2000-01-05 02:05:38,POINT (5.938673785016879 38.87978883258776),283.697265625,2.49653697013855,-0.2416485697031021,0.005261354148387909,68.78419494628906
33.40025,8.98563,328.16278,False,2001-10-07 02:26:43,POINT (5.93268982097252 38.84498432623747),296.176513671875,8.426888465881348,3.2154018878936768,0.013239860534667969,78.40267944335938
94.075,38.873558,209.02534,False,2007-01-08 18:27:33,POINT (5.877274933080086 38.87348114322409),286.871826171875,8.65284252166748,-0.0057294368743896484,0.0062021128833293915,67.22663879394531
79.04325,2.6110067,344.1082,False,2016-02-06 08:06:15,POINT (5.952924063023516 38.8147442816668),287.99560546875,-3.132153272628784,6.7433037757873535,0.006885118782520294,69.01438903808594
501.16476,27.361374,315.10257,True,2015-05-14 00:00:00,POINT (5.878523575861154 38.80444020041135),300.41357421875,4.314724445343018,6.388835906982422,0.005129802972078323,26.882108688354492
0.56175,0.09857154,84.542656,False,2005-04-08 02:39:29,POINT (5.952355775085459 38.86088489949232),291.539794921875,2.8502397537231445,0.43616190552711487,0.007459476590156555,62.01161575317383
0.43075,0.14287524,96.78315,False,2009-08-21 22:14:34,POINT (5.95429185340267 38.85894400934716),298.806396484375,-0.6157273650169373,-3.4425621032714844,0.014113269746303558,68.20341491699219
124.708,4.9551344,116.551636,False,2012-10-23 03:16:16,POINT (5.868213721793831 38.8358657651851),292.396240234375,3.3511581420898438,1.9031890630722046,0.009301338344812393,67.13603210449219
102.9335,4.1822906,271.30035,False,2010-06-24 00:45:54,POINT (5.849180110201034 38.86980107504725),292.2451171875,-1.0676283836364746,-0.643687903881073,0.00871998444199562,63.415130615234375
207.09601,51.18787,126.37684,False,2004-01-31 10:02:02,POINT (5.858480458198715 38.85169042938359),285.10400390625,0.31277233362197876,4.543214797973633,0.004341632127761841,60.34550476074219
603.6288,26.464472,151.5666,True,2015-05-14 00:00:00,POINT (5.862407149487031 38.81600788399255),300.294189453125,4.3614888191223145,6.366102695465088,0.00516819953918457,27.260009765625
366.30774,64.501785,15.406807,True,2015-05-14 00:00:00,POINT (5.854314662798395 38.82674681603871),300.189208984375,4.3950114250183105,6.346930980682373,0.005194026976823807,27.572540283203125
27.9895,2.3329213,49.281235,False,2000-03-18 21:10:58,POINT (5.90493180498987 38.84653440247216),286.287353515625,6.415049076080322,-6.11227560043335,0.005652520805597305,61.14457321166992
288.3695,35.240215,155.88098,False,1999-01-26 00:05:37,POINT (5.927988612612066 38.82726439497456),286.385498046875,10.644042015075684,0.9370266795158386,0.005354512482881546,61.88142013549805
510.237,41.158417,26.920525,True,2015-05-14 00:00:00,POINT (5.853546990444624 38.82338712899377),300.21923828125,4.3892741203308105,6.352003574371338,0.005190663039684296,27.493148803710938
228.7805,16.319576,137.62682,False,2005-07-18 14:17:51,POINT (5.876096132661575 38.86711372521845),299.7978515625,1.4963250160217285,0.725252091884613,0.012627001851797104,58.38389587402344
5.96075,1.9753995,48.797085,False,2007-01-27 22:51:14,POINT (5.926171156835751 38.85176961087208),283.5234375,-0.6846705079078674,-8.057778358459473,0.004183020442724228,56.44486999511719
326.014,30.122831,289.2724,True,2015-05-14 00:00:00,POINT (5.883020624403986 38.82315841859599),300.24609375,4.3463826179504395,6.360681533813477,0.005148235708475113,27.32313346862793
0.92475,0.09811604,214.09514,False,1998-11-28 21:38:07,POINT (5.928252452492947 38.87721299876861),285.98583984375,3.7267558574676514,-12.873825073242188,0.004922244697809219,54.43165588378906
1.308,1.5963452,355.71146,False,1996-05-14 10:47:52,POINT (5.949801928185892 38.86878731945458),287.921875,-1.5530773401260376,-1.9244016408920288,0.006833486258983612,66.268798828125
189.39749,39.552628,7.1719513,False,2009-03-15 07:50:15,POINT (5.915806802720855 38.82509183164786),285.634765625,1.254590392112732,-5.28368616104126,0.006487283855676651,71.55633544921875
273.1725,51.44808,345.07812,False,2001-03-26 21:03:07,POINT (5.95283928135798 38.83776453437344),288.429443359375,5.888559818267822,2.8560445308685303,0.007628627121448517,70.15406799316406
179.3055,7.0810037,221.85112,False,2009-06-29 12:57:43,POINT (5.937933696102905 38.84223981312926),296.317626953125,1.6734704971313477,-0.3812316358089447,0.012749124318361282,71.98977661132812
377.2085,27.3113,110.081345,True,2015-05-14 00:00:00,POINT (5.884700300828441 38.8162699530084),300.310546875,4.329930782318115,6.371981143951416,0.005136687308549881,27.142271041870117
117.7175,49.042095,46.566864,False,2002-03-07 11:18:14,POINT (5.870027544864537 38.86951542296443),284.841552734375,-1.753203272819519,-2.9683215618133545,0.005806032568216324,71.08734130859375
411.275,42.822186,309.5835,True,2015-05-14 00:00:00,POINT (5.879037092965938 38.81861700975439),300.284423828125,4.342865943908691,6.36669397354126,0.005147896707057953,27.232267379760742
479.495,48.45569,134.05943,False,2002-06-10 19:54:44,POINT (5.90838383406733 38.8011775804608),291.6416015625,2.5820586681365967,-2.3542797565460205,0.008289940655231476,65.41915893554688
0.727,1.0677316,81.822464,False,2007-04-05 09:10:54,POINT (5.938605997086857 38.86276349651679),286.095947265625,1.6024516820907593,-0.15631644427776337,0.006339967250823975,68.16862487792969
97.95825,19.64321,169.31339,False,1999-09-05 12:31:37,POINT (5.861123246022145 38.84432823727342),297.527099609375,-6.465956211090088,0.7932682633399963,0.01404319703578949,76.42326354980469
64.71025,1.5987221,61.9711,False,2005-04-02 03:46:43,POINT (5.8659492805039 38.87700315109976),287.259765625,-12.904952049255371,2.1397483348846436,0.007223065942525864,80.14656066894531
0.73225,0.3778438,141.17746,False,2002-02-04 06:05:09,POINT (5.959334317830402 38.86800541309713),285.3251953125,-2.2797975540161133,0.7396580576896667,0.007632803171873093,86.66517639160156
361.99673,30.60377,335.9109,False,2016-05-22 19:16:15,POINT (5.90628769543234 38.81758137650498),293.143798828125,-2.04768443107605,3.805873155593872,0.008262746036052704,65.98713684082031
1.0172501,0.17514679,289.59842,False,1997-02-28 00:47:43,POINT (5.926381365566719 38.87374641814092),284.484375,1.1028032302856445,-5.842945575714111,0.005128040909767151,62.90217971801758
0.96175003,0.91870874,81.825775,False,1995-10-18 11:17:11,POINT (5.952148819271734 38.86841265185709),291.489501953125,0.20054538547992706,-5.215975284576416,0.010108936578035355,76.99961853027344
190.6915,0.6684385,330.42706,False,2005-06-30 22:35:52,POINT (5.864164468589683 38.85695657216463),298.09375,-0.1506665199995041,-2.027634382247925,0.015155048109591007,75.76457214355469
407.38202,96.82937,247.70465,True,2015-05-14 00:00:00,POINT (5.845373939481047 38.82782097218811),300.171630859375,4.410069942474365,6.3427252769470215,0.005208231508731842,27.64910888671875
380.69125,43.98206,124.7654,True,2015-05-14 00:00:00,POINT (5.849350488659315 38.83367005525494),300.12158203125,4.416259765625,6.3346476554870605,0.005210313946008682,27.772567749023438
383.25275,39.479107,143.98299,True,2015-05-14 00:00:00,POINT (5.89719143821512 38.8105100735949),300.373779296875,4.30021858215332,6.384559631347656,0.005111183971166611,26.92926025390625
647.226,38.166412,181.79984,False,2014-06-14 08:03:11,POINT (5.888632536148632 38.79959583207853),296.74658203125,4.822700500488281,-3.581662178039551,0.011056434363126755,61.303192138671875
365.23825,33.819855,100.03946,True,2015-05-14 00:00:00,POINT (5.866607744000923 38.82455364172038),300.219482421875,4.372847080230713,6.353854656219482,0.005173545330762863,27.449386596679688
365.23825,33.819855,100.03946,True,1993-10-04 00:00:00,POINT (5.866607744000923 38.82455364172038),294.43115234375,3.591196060180664,-0.30183711647987366,0.0071047283709049225,46.44099426269531
28.71075,41.120335,64.96646,False,2005-02-14 04:35:18,POINT (5.907577840151024 38.88601835775919),287.362548828125,11.02859878540039,-15.4766263961792,0.003661911003291607,55.168548583984375
157.31075,29.697123,21.318306,False,2008-05-04 08:54:18,POINT (5.851245432158819 38.84074105470665),290.748779296875,-3.7995903491973877,-0.8596193194389343,0.006022714078426361,47.534881591796875
156.19376,30.919296,27.068466,True,2015-05-14 00:00:00,POINT (5.869575519812591 38.83105742831943),300.16259765625,4.38182258605957,6.344461441040039,0.005177941173315048,27.594772338867188
222.81175,31.583862,6.021393,False,2001-08-14 20:28:05,POINT (5.954545016271689 38.8386222694924),296.2978515625,-5.000992298126221,0.3397009074687958,0.011981196701526642,68.30068969726562
286.09525,49.837162,162.13144,False,2006-10-28 12:27:54,POINT (5.92309859648071 38.80486418870117),293.228271484375,-2.8181045055389404,-1.85963773727417,0.012100368738174438,82.47029113769531
55.72975,0.31512088,293.6139,False,2016-12-27 21:07:31,POINT (5.916682340132867 38.83525024337191),286.35888671875,1.2526053190231323,-4.037509918212891,0.007264312356710434,76.81246948242188
151.0085,50.89994,116.8266,False,2019-05-22 12:49:03,POINT (5.860897080011404 38.86167643559816),291.169677734375,-0.9233546853065491,0.019891371950507164,0.0044969432055950165,36.526092529296875
270.7395,54.073315,152.13376,True,2015-05-14 00:00:00,POINT (5.859926548012429 38.83602406857835),300.10888671875,4.405826568603516,6.333933353424072,0.005198322236537933,27.772201538085938
94.46525,10.528181,359.34647,False,1998-02-12 16:25:45,POINT (5.871652601697596 38.83974524461539),284.76806640625,-8.080058097839355,1.8810949325561523,0.006917320191860199,83.34178161621094
168.0605,87.347374,143.0893,False,2014-07-18 15:32:08,POINT (5.861747105553085 38.87998921190803),299.198486328125,-5.9830641746521,3.518644094467163,0.009386051446199417,44.62916564941406
225.15625,265.39694,292.05078,False,2005-05-04 10:12:52,POINT (5.89805944372441 38.82197519561786),292.935791015625,-1.5575536489486694,-4.496498107910156,0.0055226352997124195,39.22856521606445
190.11024,0.6131339,78.108406,False,2018-03-31 18:34:38,POINT (5.865488214220836 38.85692407660233),288.134033203125,15.195067405700684,0.6848775744438171,0.0037655855994671583,35.58750915527344
0.93975,0.3257549,107.53105,False,1994-06-11 21:39:09,POINT (5.925681033021854 38.87493515490437),290.97412109375,3.8709754943847656,-8.00598430633545,0.005792394280433655,45.852081298828125
472.78577,201.32594,92.93753,False,2012-06-11 02:58:19,POINT (5.864321409298449 38.80199664542893),295.87255859375,3.799891710281372,4.435449600219727,0.01185285672545433,71.68312072753906
8.39875,0.75844127,346.7085,False,2004-01-31 06:30:14,POINT (5.927025787916425 38.84873014324988),285.13037109375,0.24450057744979858,4.587259769439697,0.004323948174715042,60.160736083984375
84.54925,1.3577278,102.738335,False,2001-04-22 07:40:41,POINT (5.950944863319537 38.82119076191589),287.061279296875,9.638117790222168,-6.591007232666016,0.0031994571909308434,35.47406005859375
2.0705,2.060647,115.97443,False,2002-08-12 17:17:03,POINT (5.958326022264608 38.88397687208109),296.660888671875,6.194950103759766,-0.9900845885276794,0.009511586278676987,56.5745849609375
1.26475,0.8892494,306.88605,False,1997-06-10 19:15:17,POINT (5.954210440337449 38.87227938618162),300.203369140625,-6.778835773468018,5.825746059417725,0.009761705994606018,43.96333312988281
116.402,24.896132,62.214615,False,2005-02-08 10:42:36,POINT (5.84848233596678 38.86387205397049),285.5498046875,-12.678181648254395,5.0307393074035645,0.0057411156594753265,67.65066528320312
176.49574,33.36239,92.45538,False,1995-04-24 06:32:32,POINT (5.926170295212668 38.81942703574118),286.407470703125,10.850953102111816,2.472438097000122,0.0047165825963020325,49.90223693847656
611.20374,46.29216,349.57886,False,2016-08-05 04:42:41,POINT (5.857608853114549 38.80112507401353),297.553466796875,-2.425266742706299,-7.5671706199646,0.010245043784379959,55.92655944824219
80.2885,2.748176,105.985596,False,2011-08-02 03:00:00,POINT (5.910552708568769 38.83040320108508),296.848388671875,-8.736303329467773,4.740076541900635,0.012455154210329056,72.29762268066406
220.7265,34.34119,337.5667,False,2011-09-25 22:21:04,POINT (5.85956113751085 38.88008785013974),295.322998046875,-0.7404727339744568,-2.228581190109253,0.012388959527015686,73.86880493164062
1.21525,2.6145923,129.82138,False,2015-11-01 03:29:11,POINT (5.917374882304274 38.88036837377223),291.58447265625,-7.686700344085693,-0.20025284588336945,0.00878220796585083,66.05287170410156
32.14425,41.332516,125.67139,False,2011-11-24 06:18:04,POINT (5.902730587261135 38.86888668046062),289.518310546875,-2.6435441970825195,-6.156393527984619,0.009015452116727829,78.06398010253906
1.19075,1.2169169,52.17664,False,2009-12-17 03:30:15,POINT (5.933021878473066 38.85866973691076),288.189453125,7.914083003997803,-5.810556411743164,0.004885710775852203,65.81446838378906
88.09,14.252975,281.1552,False,2008-11-29 23:00:05,POINT (5.922755692963195 38.83870195041553),289.533203125,12.81640338897705,7.923805236816406,0.00491609051823616,46.20890808105469
84.5795,4.524154,318.3045,False,2015-10-06 23:42:06,POINT (5.950032979698019 38.80607858469175),297.21630859375,9.432807922363281,2.3962743282318115,0.012501060962677002,66.72738647460938
171.43675,79.58741,59.7217,False,2018-09-19 05:21:03,POINT (5.903642121295298 38.82332296826797),296.852294921875,0.5108800530433655,-4.028448104858398,0.013686459511518478,75.5904541015625
111.31,7.058699,92.84181,False,2001-06-01 08:31:33,POINT (5.930926288467949 38.8006138325248),295.41796875,0.26401326060295105,-7.167639255523682,0.006469130516052246,39.332733154296875
515.06976,52.085785,215.01434,True,2015-05-14 00:00:00,POINT (5.876831284967491 38.80673421305154),300.39111328125,4.321833610534668,6.384749889373779,0.005135267972946167,26.94868278503418
92.533005,6.133859,133.78546,False,2015-11-11 01:23:11,POINT (5.936882756036141 38.81388769338006),290.2568359375,3.0100173950195312,-0.7956786751747131,0.00913238525390625,78.26492309570312
47.602,4.463727,312.41275,False,2003-03-25 22:56:43,POINT (5.880697025310541 38.84835133343979),284.868408203125,-4.873615741729736,3.2675154209136963,0.004787284880876541,60.52444076538086
25.48,0.6992093,23.105827,False,2012-12-07 20:07:03,POINT (5.90612115748841 38.8474507484629),288.977783203125,9.968151092529297,1.7573374509811401,0.004513546824455261,48.0101318359375
724.10474,32.319977,173.24997,False,2007-02-28 17:29:01,POINT (5.896548231978676 38.80174209891966),287.047119140625,10.482441902160645,2.292961359024048,0.007394768297672272,79.33018493652344
1.77725,1.5215117,210.2937,False,2015-09-07 23:43:27,POINT (5.951435515479991 38.88041265547747),294.627197265625,0.011006079614162445,-6.7752227783203125,0.008855000138282776,56.68644714355469
89.1595,37.31001,133.35063,False,2016-02-08 02:50:54,POINT (5.86718377861769 38.85467518807636),286.047119140625,9.066927909851074,-1.3441864252090454,0.004909694194793701,53.83158874511719
0.84275,3.510856,67.10945,False,2017-07-19 07:02:54,POINT (5.950277874363352 38.85661312681433),298.095947265625,-9.671634674072266,3.640185594558716,0.013786457479000092,77.6893310546875
140.9155,8.273219,45.2563,False,2018-01-03 09:07:26,POINT (5.881269435296184 38.87108525379555),289.15478515625,14.22730541229248,-1.1070431470870972,0.00689350813627243,65.43106079101562
4.44875,1.9770647,332.85983,False,2003-09-08 22:32:31,POINT (5.908473906860475 38.86842835193958),297.0380859375,2.2716450691223145,-2.1761960983276367,0.01056046411395073,57.031341552734375
66.942505,22.026676,275.7091,False,1996-07-30 08:24:20,POINT (5.883739449020525 38.87516842843996),296.487060546875,-0.6759578585624695,-6.256845951080322,0.011612582951784134,64.95126342773438
0.926,1.7857741,177.27179,False,2004-06-29 18:16:37,POINT (5.951869454604771 38.86166296804392),296.4365234375,-0.18155239522457123,-3.537402391433716,0.010518264025449753,58.60299301147461
96.43875,16.421453,88.99239,False,2014-10-18 06:44:31,POINT (5.897895931088901 38.82788024219387),298.38525390625,-0.4574829638004303,4.507218360900879,0.0073922984302043915,37.25990295410156
18.244751,3.5600808,80.62362,False,2001-09-29 07:57:43,POINT (5.898384271022655 38.87111185303047),296.54638671875,3.013880729675293,2.0201613903045654,0.0144667848944664,81.96563720703125
0.93225,1.1379375,167.56673,False,2014-03-10 13:46:24,POINT (5.94503021163785 38.87323217332997),285.5107421875,0.9951961636543274,-4.46151876449585,0.005616139620542526,63.32828903198242
101.9565,24.871038,312.8717,False,2019-10-13 02:05:30,POINT (5.848547912359697 38.84531152198389),297.329833984375,-4.506955146789551,4.536797046661377,0.010327856987714767,54.819580078125
1.6715,0.17750365,121.171364,False,2016-06-08 21:59:47,POINT (5.951584190396533 38.88121970308744),294.037353515625,0.672813355922699,-1.3400617837905884,0.011938966810703278,78.31950378417969
1.872,9.504231,262.48053,False,2006-11-05 04:41:08,POINT (5.95788427397839 38.8594385912149),290.5859375,-6.687398433685303,1.4945878982543945,0.0053214579820632935,48.06092834472656
8.89875,1.3013344,52.101154,False,1998-09-17 02:06:42,POINT (5.916249359867238 38.85566664141542),294.31689453125,1.560866355895996,-4.57627534866333,0.009153835475444794,59.69002151489258
0.83125,0.07476935,308.21075,False,2006-05-27 13:40:02,POINT (5.933770301211736 38.87126357022419),293.8173828125,2.024090051651001,-5.65649938583374,0.008159492164850235,53.55766677856445
87.369,3.550404,63.14477,False,2002-01-08 07:31:22,POINT (5.946803218649837 38.81012414896216),284.2890625,-6.418865203857422,2.6557695865631104,0.00425700843334198,50.81243896484375
453.20575,8.6659355,285.7752,True,2015-05-14 00:00:00,POINT (5.880447408010301 38.81646506144756),300.30517578125,4.336452484130859,6.370484828948975,0.005143024027347565,27.170820236206055
196.8975,26.685207,69.807045,False,2011-04-10 03:14:54,POINT (5.945820077130401 38.83794190924913),288.843505859375,2.2979929447174072,-4.717113018035889,0.008213039487600327,73.91474914550781
433.49,22.412294,107.91438,True,2015-05-14 00:00:00,POINT (5.893626284064888 38.81203996291003),300.35693359375,4.308468818664551,6.381154537200928,0.005118314176797867,26.987213134765625
461.6315,19.853504,345.66705,False,2000-03-07 02:38:59,POINT (5.867098372750015 38.80377537298348),284.707275390625,-3.978822708129883,-0.10430846363306046,0.00560576468706131,71.304443359375
159.57251,17.208014,357.20203,True,1998-09-13 00:00:00,POINT (5.936749305575047 38.84425161334676),297.737060546875,7.079353332519531,-1.185767650604248,0.009112522006034851,51.08113098144531
1.562,0.53033286,209.43503,False,1995-02-03 21:52:25,POINT (5.954232373764936 38.88115268057623),285.12548828125,-4.074023723602295,-3.2885682582855225,0.005505736917257309,62.8924446105957
28.5055,1.6528908,45.154278,False,2016-04-19 06:21:03,POINT (5.888741566638676 38.85639584304434),287.8173828125,-6.338339328765869,-5.212235450744629,0.005853775888681412,59.69216537475586
412.7,56.051544,120.49949,False,2015-06-10 17:14:01,POINT (5.863811575902544 38.80651376379231),295.95361328125,-10.21928882598877,0.6725513339042664,0.012599833309650421,72.74751281738281
87.12925,4.029116,77.019775,False,2006-01-07 16:37:10,POINT (5.878049884229099 38.8384164822583),286.24658203125,-7.181474208831787,6.006229400634766,0.004758551716804504,51.53898620605469
391.90625,14.568599,213.77594,False,2001-07-26 04:34:18,POINT (5.845537804317305 38.81024896664014),296.100341796875,0.6823670268058777,-2.588859796524048,0.013515368103981018,77.82774353027344
150.9005,60.30104,43.45383,False,2012-09-11 21:57:25,POINT (5.874167177536576 38.87071985826252),297.2763671875,-4.328196048736572,3.0402023792266846,0.013876248151063919,76.24114990234375
317.0655,64.67879,304.6823,True,2015-05-14 00:00:00,POINT (5.854474854958722 38.8365178881417),300.099853515625,4.4146833419799805,6.331623554229736,0.005206771194934845,27.814910888671875
6.08975,0.53086996,346.51895,False,2014-12-30 08:21:12,POINT (5.912267983486053 38.86256791837461),281.9794921875,-1.5755399465560913,-9.909917831420898,0.002710808999836445,38.46058654785156
82.87225,25.026001,216.48996,False,2003-06-15 09:15:12,POINT (5.854806011956191 38.846239719449),299.695556640625,4.693347454071045,-1.0767816305160522,0.005548923742026091,24.949935913085938
83.427,0.6657512,205.69878,False,1995-01-25 12:19:38,POINT (5.948092858372096 38.81905560796159),287.6728515625,10.583653450012207,2.9357197284698486,0.008042380213737488,77.70660400390625
153.625,37.39315,150.82538,False,2013-05-27 01:40:14,POINT (5.926008023504634 38.80280929886401),289.08154296875,-5.688342571258545,0.5634450316429138,0.006764274090528488,63.4332275390625
21.123251,0.859641,30.832943,False,2008-02-04 22:40:22,POINT (5.900861113650342 38.85267175474687),287.076171875,6.650717258453369,1.5120495557785034,0.005309697240591049,59.50187301635742
176.72025,42.909912,305.4122,False,2007-02-23 22:09:52,POINT (5.866025180613577 38.870289478697),286.999755859375,4.3832173347473145,0.43492743372917175,0.006384614855051041,68.31755065917969
363.272,33.55076,166.73077,True,2015-05-14 00:00:00,POINT (5.893360089781149 38.81826288100174),300.299560546875,4.321527004241943,6.371290683746338,0.005126960575580597,27.1436767578125
107.54325,2.1011908,69.3955,False,1993-07-09 01:01:30,POINT (5.862119148006937 38.84187134064722),297.906494140625,-7.299167156219482,4.839059829711914,0.010738547891378403,55.09710693359375
175.209,66.61573,310.46353,True,1999-08-13 00:00:00,POINT (5.851372947391474 38.8626753137927),296.82470703125,-2.6468417644500732,-4.482481002807617,0.010878771543502808,60.2623176574707
1.138,0.77696586,351.34845,False,2013-12-12 06:21:58,POINT (5.947924287524507 38.86239333006899),286.494873046875,-2.5776960849761963,4.329250812530518,0.007606613915413618,81.85816955566406
26.957249,8.505157,85.53687,False,2003-09-30 12:37:26,POINT (5.893603602770307 38.85127533116546),297.130859375,-2.594034194946289,4.9410529136657715,0.01314910501241684,73.63519287109375
64.04175,75.74687,334.82837,False,2014-06-29 08:09:18,POINT (5.954695049066499 38.84920407096275),297.758056640625,3.6803054809570312,-3.556375503540039,0.009786546230316162,62.70166015625
53.788498,0.6256815,85.5311,False,2016-12-30 01:51:33,POINT (5.872694977245148 38.88566620742115),285.87841796875,-4.793758869171143,-2.0489308834075928,0.004421137273311615,52.248199462890625
216.90149,65.21726,105.942894,True,2015-05-14 00:00:00,POINT (5.854156512148196 38.83143547241133),300.14599609375,4.404785633087158,6.339531421661377,0.005200475454330444,27.690109252929688
5.12475,0.81868535,116.623856,False,2011-03-04 11:46:39,POINT (5.902880793798758 38.87257666645132),283.185546875,-1.6541117429733276,-0.4391411542892456,0.005153223872184753,67.53935241699219
1.04375,1.1888086,248.43907,False,2017-12-14 21:35:51,POINT (5.935921596821823 38.88012838812561),288.49169921875,13.206100463867188,4.295997619628906,0.005677580833435059,59.27992248535156
111.01075,16.360157,55.50934,False,2006-04-25 22:09:47,POINT (5.861993238547312 38.84160415268531),292.643798828125,-9.244077682495117,1.7875596284866333,0.008192118257284164,66.48881530761719
117.22675,43.36442,186.03024,False,1997-10-15 12:34:29,POINT (5.885471368178598 38.86670209634111),291.62646484375,4.460276126861572,-8.80406665802002,0.0054025910794734955,47.91819763183594
27.39275,1.268011,33.744328,False,2010-03-05 03:41:06,POINT (5.891708964790045 38.85285384209989),285.373291015625,0.3126494288444519,-5.368948459625244,0.004227254539728165,55.53323745727539
548.41724,98.97667,167.88715,False,2019-04-17 00:30:05,POINT (5.910553441890958 38.80639386067159),287.0703125,-7.599728107452393,0.7395069003105164,0.007621310651302338,79.93551635742188
45.89875,2.931995,22.788162,False,2015-10-08 17:52:55,POINT (5.911858553835661 38.83983019191513),292.51220703125,-1.5124789476394653,-5.075150012969971,0.008802194148302078,63.10005569458008
30.588749,45.266666,161.86528,False,2012-12-18 22:57:58,POINT (5.900661010697744 38.8675867814736),287.07958984375,6.057412624359131,-3.558312177658081,0.006503395736217499,65.62940979003906
3.66775,0.46213207,105.935,False,2000-02-19 10:21:15,POINT (5.920207978201748 38.86511725640528),287.24169921875,8.351149559020996,-0.4637218415737152,0.0069110095500946045,71.18426513671875
267.669,62.214012,87.13462,False,2004-02-07 04:42:31,POINT (5.924675281684768 38.80541029271817),283.6181640625,0.6262348890304565,-0.08046281337738037,0.006320208311080933,83.69149780273438
21.422,2.2277107,43.090073,False,2017-04-28 20:26:16,POINT (5.905542379034261 38.85021293465578),285.6123046875,-1.5935735702514648,-8.927288055419922,0.004848755896091461,56.23582458496094
1.14475,2.589497,123.22214,False,2015-03-02 14:22:09,POINT (5.930117627485117 38.86230126845868),287.059814453125,11.087450981140137,2.475853204727173,0.0076563735492527485,82.96891784667969
29.7425,32.13116,129.18204,False,2003-02-24 23:27:05,POINT (5.89203694462759 38.88509829270174),285.397216796875,-13.184139251708984,4.846114635467529,0.005141846835613251,61.53216552734375
107.911,0.12497544,359.44037,False,1994-06-22 10:30:04,POINT (5.934523264002996 38.79989283779778),294.411865234375,-1.582476258277893,-5.243062973022461,0.010262925177812576,64.80941772460938
88.84875,2.2910228,331.97992,False,2015-10-22 14:08:43,POINT (5.950756444210299 38.80547471092367),290.34033203125,5.516469478607178,-14.302200317382812,0.006050139665603638,49.61894226074219
492.5875,100.08914,338.09653,True,2015-05-14 00:00:00,POINT (5.893758190721765 38.80676633132466),300.4052734375,4.2975358963012695,6.389482021331787,0.005111116915941238,26.85516357421875
646.0495,32.314552,328.2003,True,2015-05-14 00:00:00,POINT (5.881712275691635 38.80071281248894),300.450439453125,4.3025431632995605,6.395606994628906,0.0051202960312366486,26.77154541015625
173.007,73.33437,292.99066,True,2015-05-14 00:00:00,POINT (5.871333346462801 38.82894208890543),300.183349609375,4.374985694885254,6.348293304443359,0.005172621458768845,27.532302856445312
64.791504,52.910328,232.94194,False,2017-10-26 05:10:32,POINT (5.892880026308218 38.87178898800219),291.759765625,0.2828828692436218,0.21883757412433624,0.01082330197095871,84.05654907226562
1.7675,0.41185609,14.141464,False,2005-02-11 20:23:28,POINT (5.917196756236153 38.87460703716149),283.6923828125,8.095460891723633,-2.9640400409698486,0.005510244518518448,73.18331909179688
1.1895,1.9672436,127.77281,False,2001-07-03 06:42:31,POINT (5.949597610616997 38.86802671922775),295.255859375,-1.4553667306900024,0.3769906461238861,0.013141635805368423,79.71647644042969
177.41225,12.080425,71.124954,False,2007-12-10 19:22:45,POINT (5.860328352322165 38.85898762771264),289.478759765625,8.54878044128418,-6.2819294929504395,0.005661513656377792,57.54595947265625
467.93124,64.82396,192.00177,False,1997-08-31 01:01:45,POINT (5.872100028027058 38.80360738966444),296.30322265625,-5.8967156410217285,1.05009925365448,0.010311935096979141,61.475372314453125
138.4985,36.89974,293.9073,False,2008-07-21 03:08:58,POINT (5.87062342465972 38.82990551412986),296.251708984375,-1.9987988471984863,-7.2929368019104,0.009410247206687927,55.11500549316406
125.12225,85.05358,225.27798,False,2012-05-01 20:24:25,POINT (5.949702986515299 38.8413123189011),287.393310546875,2.0712554454803467,0.09206680208444595,0.006941609084606171,68.55404663085938
550.97876,32.295456,291.2028,True,2015-05-14 00:00:00,POINT (5.87500979026566 38.81011248754305),300.35888671875,4.331335544586182,6.378931045532227,0.00514235720038414,27.042924880981445
3.808,0.34216237,322.27188,False,1998-11-14 13:50:04,POINT (5.920690988562017 38.86424930770141),291.44287109375,3.095231294631958,-1.805747389793396,0.00839056447148323,64.15420532226562
31.24025,1.9677664,73.199265,False,2000-12-18 11:53:14,POINT (5.891296204304747 38.85119738148369),287.3115234375,7.629061222076416,1.429043173789978,0.005748730152845383,58.64790344238281
99.7835,10.689511,65.807236,False,2015-06-12 07:38:49,POINT (5.947029803544103 38.82538879263065),295.204345703125,4.449669361114502,0.3995608389377594,0.013951167464256287,85.32632446289062
442.46075,75.764336,66.35024,True,2015-05-14 00:00:00,POINT (5.848626715874155 38.82130004168359),300.234130859375,4.3921074867248535,6.353895664215088,0.005194924771785736,27.468597412109375
112.985,24.062958,63.547874,False,2007-11-23 03:31:29,POINT (5.95337695281743 38.84797617276074),290.077880859375,4.909393310546875,2.9178218841552734,0.008614912629127502,76.372802734375
